video,species,maxn,minutes,file,time_in_file,viewer
20180725_NE1D,Cantherhines pullus,1,25.53333333,GP010021,00:07:51,Liliana Colman
20180725_NE1D,Carangoides bartholomaei,1,25.68333333,GP010021,00:08:00,Liliana Colman
20180725_NE1D,Holacanthus africanus,1,31.28333333,GP010021,00:13:36,Liliana Colman
20180725_NE1D,Acanthurus monroviae,1,39.71666667,GP020021,00:04:21,Liliana Colman
20180725_NE1D,NA4,2,43.16666667,GP020021,00:07:48,Liliana Colman
20180725_NE1D,Bodianus speciosus,2,43.45,GP020021,00:08:05,Liliana Colman
20180725_NE1D,Holacanthus africanus,2,50.91666667,GP020021,00:15:33,Liliana Colman
20180725_NE1D,Canthigaster supramacula,1,52.56666667,GP020021,00:17:12,Liliana Colman
20180725_NE1D,Cephalopholis taeniops,3,54.45,GP030021,00:01:24,Liliana Colman
20180725_NE1D,Caranx crysos,2,55.11666667,GP030021,00:02:04,Liliana Colman
20180725_NE1D,Cephalopholis nigri,2,55.66666667,GP030021,00:02:37,Liliana Colman
20180725_NE1D,NA5,2,62.3,GP030021,00:09:15,Liliana Colman
20180725_NE1D,NA6,15,64.4,GP030021,00:11:21,Liliana Colman
20180725_NE1D,Lutjanus sp.,2,64.51666667,GP030021,00:11:28,Liliana Colman
20180725_NE1D,Coris atlantica,4,83.28333333,GP040021,00:12:33,Liliana Colman
20180725_NE1D,Kyphosus sectatrix,1,84.58333333,GP040021,00:13:51,Liliana Colman
20180725_NE1D,Mulloidichthys martinicus,13,86.13333333,GP040021,00:15:24,Liliana Colman
20180726_SO2A,Seriola rivoliana,1,0,GOPR0017,00:05:33,Liliana Colman
20180726_SO2A,NA1,2,18.78333333,GP010017,00:01:06,Liliana Colman
20180726_SO2A,Caranx crysos,1,25.58333333,GP010017,00:07:54,Liliana Colman
20180726_SO2A,Sphyraena barracuda,1,59.96666667,GP030017,00:06:55,Liliana Colman
20180726_SO2C,Serranus pulcher,3,0,GOPR0037,00:07:05,Liliana Colman
20180726_SO2C,Serranus pulcher,4,0.266666667,GOPR0037,00:07:21,Liliana Colman
20180726_SO2C,Serranus pulcher,6,0.683333333,GOPR0037,00:07:46,Liliana Colman
20180726_SO2C,Dactylopterus volitans,1,18,GP010037,00:00:19,Liliana Colman
20180726_SO2C,Sphyraena barracuda,1,38.66666667,GP020037,00:03:18,Liliana Colman
20180726_SO2C,Taeniurops grabatus,1,52.11666667,GP020037,00:16:45,Liliana Colman
20180726_SO2C,Echeneis naucrates,1,52.41666667,GP020037,00:17:03,Liliana Colman
20180726_SO2C,Caranx crysos,1,52.83333333,GP020037,00:17:28,Liliana Colman
20180726_SO2C,Canthidermis sufflamen,1,67.5,GP030037,00:14:27,Liliana Colman
20180726_SO2C,Aluterus scriptus,2,75.33333333,GP040037,00:04:36,Liliana Colman
20180726_SO2C,Carangoides bartholomaei,1,98.26666667,GP050037,00:09:51,Liliana Colman
20180726_SO2D,Cephalopholis nigri,2,0,GOPR0022,00:12:55,Liliana Colman
20180726_SO2D,Paranthias furcifer,22,0,GOPR0022,00:12:55,Liliana Colman
20180726_SO2D,Spicara nigricauda,9,0.05,GOPR0022,00:12:58,Liliana Colman
20180726_SO2D,Thalassoma newtoni,1,0.25,GOPR0022,00:13:10,Liliana Colman
20180726_SO2D,Lutjanus fulgens,1,0.383333333,GOPR0022,00:13:18,Liliana Colman
20180726_SO2D,Acanthurus monroviae,1,0.683333333,GOPR0022,00:13:36,Liliana Colman
20180726_SO2D,Holocentrus adscensionis,1,0.683333333,GOPR0022,00:13:36,Liliana Colman
20180726_SO2D,Abudefduf saxatilis,1,0.683333333,GOPR0022,00:13:36,Liliana Colman
20180726_SO2D,Caranx crysos,1,0.766666667,GOPR0022,00:13:41,Liliana Colman
20180726_SO2D,Abudefduf hoefleri,1,0.783333333,GOPR0022,00:13:42,Liliana Colman
20180726_SO2D,Prionurus biafraensis,1,1.433333333,GOPR0022,00:14:21,Liliana Colman
20180726_SO2D,Myripristis jacobus,1,1.483333333,GOPR0022,00:14:24,Liliana Colman
20180726_SO2D,Abudefduf saxatilis,2,2.083333333,GOPR0022,00:15:00,Liliana Colman
20180726_SO2D,Abudefduf hoefleri,2,2.083333333,GOPR0022,00:15:00,Liliana Colman
20180726_SO2D,Spicara nigricauda,8,2.833333333,GOPR0022,00:15:45,Liliana Colman
20180726_SO2D,Cirrhitus atlanticus,1,2.966666667,GOPR0022,00:15:53,Liliana Colman
20180726_SO2D,Microspathodon frontatus,1,3.083333333,GOPR0022,00:16:00,Liliana Colman
20180726_SO2D,Sparisoma choati,1,19.06666667,GP010022,00:01:23,Liliana Colman
20180726_SO2D,Paranthias furcifer,30,19.23333333,GP010022,00:01:33,Liliana Colman
20180726_SO2D,Lethrinus atlanticus,1,19.55,GP010022,00:01:52,Liliana Colman
20180726_SO2D,Abudefduf saxatilis,4,20.33333333,GP010022,00:02:39,Liliana Colman
20180726_SO2D,Cantherhines pullus,1,20.73333333,GP010022,00:03:03,Liliana Colman
20180726_SO2D,Chromis multilineata,1,21.25,GP010022,00:03:34,Liliana Colman
20180726_SO2D,Enchelycore nigricans,1,21.28333333,GP010022,00:03:36,Liliana Colman
20180726_SO2D,Kyphosus sectatrix,1,22.33333333,GP010022,00:04:39,Liliana Colman
20180726_SO2D,Abudefduf hoefleri,3,23.85,GP010022,00:06:10,Liliana Colman
20180726_SO2D,Mulloidichthys martinicus,1,24.86666667,GP010022,00:07:11,Liliana Colman
20180726_SO2D,Sparisoma rubripinne,2,26.6,GP010022,00:08:55,Liliana Colman
20180726_SO2D,Myripristis jacobus,2,26.65,GP010022,00:08:58,Liliana Colman
20180726_SO2D,Chromis multilineata,3,36.86666667,GP020022,00:01:30,Liliana Colman
20180726_SO2D,Kyphosus sectatrix,5,38.9,GP020022,00:03:32,Liliana Colman
20180726_SO2D,Chromis multilineata,10,42.86666667,GP020022,00:07:30,Liliana Colman
20180726_SO2D,Lutjanus sp.,1,45.86666667,GP020022,00:10:30,Liliana Colman
20180726_SO2D,Lutjanus sp.,2,53.66666667,GP030022,00:00:37,Liliana Colman
20180726_SO2D,Lethrinus atlanticus,2,55.61666667,GP030022,00:02:34,Liliana Colman
20180726_SO2D,Spicara nigricauda,11,58.43333333,GP030022,00:05:23,Liliana Colman
20180726_SO2D,Prionurus biafraensis,2,60.3,GP030022,00:07:15,Liliana Colman
20180726_SO2D,Holacanthus africanus,1,77,GP040022,00:06:16,Liliana Colman
20180726_SO2D,Microspathodon frontatus,1,85.16666667,GOPR0022,00:16:00,Liliana Colman
20180726_SO2D,Abudefduf saxatilis,6,87.33333333,GP040022,00:16:36,Liliana Colman
20180726_SO2D,Microspathodon frontatus,3,91.3,GP050022,00:02:53,Liliana Colman
20180726_SO2D,Chromis multilineata,25,93.85,GP050022,00:05:26,Liliana Colman
20180728_NO1B,Elagatis bipinnulata,1,3.25,GP015823,00:04:05,Liliana Colman
20180728_NO1B,Sphoeroides marmoratus,1,12.11666667,GP025823,00:04:05,Liliana Colman
20180728_NO1B,Lagocephalus laevigatus,1,15.08333333,GP025823,00:07:03,Liliana Colman
20180728_NO1B,Balistes punctatus,1,18.95,GP035823,00:02:03,Liliana Colman
20180728_NO1B,Xyrichtys novacula,2,25.85,GP045823,00:00:05,Liliana Colman
20180728_NO1B,Lutjanus agennes,1,33.06666667,GP045823,00:07:18,Liliana Colman
20180728_NO1B,Decapterus macarellus,20,39.46666667,GP055823,00:04:50,Liliana Colman
20180728_NO1D,Decapterus macarellus,300,8.016666667,GP010023,00:01:40,Liliana Colman
20180728_NO1D,Heteroconger longissimus,11,11.63333333,GP010023,00:05:17,Liliana Colman
20180728_NO1D,Bothus sp.,1,28.31666667,GP020023,00:04:17,Liliana Colman
20180728_NO1D,Acanthostracion notacanthus,1,32.5,GP020023,00:08:28,Liliana Colman
20180728_NO1D,Xyrichtys novacula,1,49.63333333,GP030023,00:07:55,Liliana Colman
20180728_NO1D,Heteroconger longissimus,16,54.25,GP030023,00:12:32,Liliana Colman
20180728_NO1E,Sparisoma choati,3,0,GP010073,00:03:00,Liliana Colman
20180728_NO1E,Lethrinus atlanticus,1,0,GP010073,00:03:00,Liliana Colman
20180728_NO1E,Paranthias furcifer,2,0,GP010073,00:03:00,Liliana Colman
20180728_NO1E,Abudefduf hoefleri,2,0,GP010073,00:03:00,Liliana Colman
20180728_NO1E,Paranthias furcifer,3,0.283333333,GP010073,00:03:17,Liliana Colman
20180728_NO1E,Thalassoma newtoni,1,0.65,GP010073,00:03:39,Liliana Colman
20180728_NO1E,Paranthias furcifer,9,1,GP010073,00:04:00,Liliana Colman
20180728_NO1E,Myripristis Jacobus,1,1.116666667,GP010073,00:04:07,Liliana Colman
20180728_NO1E,Cephalopholis nigri,1,1.116666667,GP010073,00:04:07,Liliana Colman
20180728_NO1E,Myripristis Jacobus,2,2.233333333,GP010073,00:05:14,Liliana Colman
20180728_NO1E,Acanthurus monroviae,1,9.566666667,GP020073,00:04:00,Liliana Colman
20180728_NO1E,Coris atlantica,3,11.11666667,GP020073,00:05:33,Liliana Colman
20180728_NO1E,Sparisoma choati,4,15.41666667,GP030073,00:00:59,Liliana Colman
20180728_NO1E,Coris atlantica,9,16.48333333,GP030073,00:02:03,Liliana Colman
20180728_NO1E,Acanthurus monroviae,2,16.91666667,GP030073,00:02:29,Liliana Colman
20180728_NO1E,Abudefduf saxatilis,1,18.43333333,GP030073,00:04:00,Liliana Colman
20180728_NO1E,Paranthias furcifer,11,19.8,GP030073,00:05:22,Liliana Colman
20180728_NO1E,Carangoides bartholomaei,1,23.18333333,GP030073,00:08:45,Liliana Colman
20180728_NO1E,Lutjanus sp.,1,25.16666667,GP040073,00:01:52,Liliana Colman
20180728_NO1E,Paranthias furcifer,30,25.96666667,GP040073,00:02:40,Liliana Colman
20180728_NO1E,Holacanthus africanus,1,33.16666667,GP050073,00:01:00,Liliana Colman
20180728_NO1E,Paranthias furcifer,78,41.41666667,GP060073,00:00:23,Liliana Colman
20180728_NO1E,Acanthurus monroviae,4,44.28333333,GP060073,00:03:15,Liliana Colman
20180728_NO1E,Acanthurus monroviae,5,68.71666667,GP090073,00:01:05,Liliana Colman
20180728_NO1E,Abudefduf hoefleri,3,73.41666667,GP090073,00:05:47,Liliana Colman
20180728_NE2A,Bothus sp.,1,4.283333333,GOPR0039,00:15:47,Liliana Colman
20180728_NE2A,Balistes punctatus,1,7.85,GP010039,00:01:40,Liliana Colman
20180728_NE2A,Bothus sp.,2,10.83333333,GP010039,00:04:39,Liliana Colman
20180728_NE2A,Xyrichtys novacula,2,15.53333333,GP010039,00:09:21,Liliana Colman
20180728_NE2A,Rypticus saponaceus,1,21.58333333,GP010039,00:15:24,Liliana Colman
20180728_NE2A,Acanthostracion notacanthus,4,33.9,GP020039,00:10:02,Liliana Colman
20180728_NE2A,Acanthostracion notacanthus,5,34.85,GP020039,00:10:59,Liliana Colman
20180728_NE2A,Bothus sp.,3,37.5,GP020039,00:13:38,Liliana Colman
20180728_NE2A,Dactylopterus volitans,1,39.76666667,GP020039,00:15:54,Liliana Colman
20180728_NE2A,Stephanolepis hispidus,1,71.88333333,GP040039,00:12:39,Liliana Colman
20180728_NE2C,Xyrichtys novacula,1,1.866666667,GOPR0074,00:08:22,Liliana Colman
20180728_NE2C,Elagatis bipinnulata,1,12.61666667,GP020074,00:01:23,Liliana Colman
20180728_NE2C,Bothus sp.,1,18.1,GP020074,00:06:52,Liliana Colman
20180728_NE2C,Xyrichtys novacula,2,28.85,GP030074,00:08:45,Liliana Colman
20180728_NE2C,Balistes capriscus,1,60.55,GP070074,00:04:59,Liliana Colman
20180728_NE2C,Lagocephalus laevigatus,1,70.31666667,GP080074,00:05:53,Liliana Colman
20180728_NE2C,Acanthostracion notacanthus,1,80.15,GP090074,00:06:51,Liliana Colman
20180802_SE1A,Enchelycore nigricans,1,0,GP010022,00:01:00,Liliana Colman
20180802_SE1A,Lutjanus sp.,1,0,GP010022,00:01:00,Liliana Colman
20180802_SE1A,Lutjanus fulgens,1,0,GP010022,00:01:00,Liliana Colman
20180802_SE1A,Sparisoma choati,1,0,GP010022,00:01:00,Liliana Colman
20180802_SE1A,Thalassoma newtoni,2,0,GP010022,00:01:00,Liliana Colman
20180802_SE1A,NA1,2,0.233333333,GP010022,00:01:14,Liliana Colman
20180802_SE1A,Abudefduf hoefleri,1,0.316666667,GP010022,00:01:19,Liliana Colman
20180802_SE1A,Myripristis Jacobus,1,0.366666667,GP010022,00:01:22,Liliana Colman
20180802_SE1A,Lethrinus atlanticus,1,0.5,GP010022,00:01:30,Liliana Colman
20180802_SE1A,Paranthias furcifer,13,0.666666667,GP010022,00:01:40,Liliana Colman
20180802_SE1A,Thalassoma newtoni,3,0.816666667,GP010022,00:01:49,Liliana Colman
20180802_SE1A,Kyphosus sectatrix,15,1.083333333,GP010022,00:02:05,Liliana Colman
20180802_SE1A,Sparisoma choati,2,1.183333333,GP010022,00:02:11,Liliana Colman
20180802_SE1A,Thalassoma newtoni,4,1.183333333,GP010022,00:02:11,Liliana Colman
20180802_SE1A,Cephalopholis nigri,1,2.133333333,GP010022,00:03:08,Liliana Colman
20180802_SE1A,Thalassoma pavo,1,2.7,GP010022,00:03:42,Liliana Colman
20180802_SE1A,Sparisoma choati,3,2.983333333,GP010022,00:03:59,Liliana Colman
20180802_SE1A,Prionurus biafraensis,2,3.95,GP010022,00:04:57,Liliana Colman
20180802_SE1A,Myripristis Jacobus,3,5.116666667,GP010022,00:06:07,Liliana Colman
20180802_SE1A,Acanthurus monroviae,1,5.2,GP010022,00:06:12,Liliana Colman
20180802_SE1A,Thalassoma newtoni,5,6.1,GP010022,00:07:06,Liliana Colman
20180802_SE1A,Cephalopholis nigri,2,6.683333333,GP010022,00:07:41,Liliana Colman
20180802_SE1A,Holacanthus africanus,1,6.983333333,GP010022,00:07:59,Liliana Colman
20180802_SE1A,Chromis multilineata,15,8.6,GP010022,00:09:36,Liliana Colman
20180802_SE1A,Enchelycore nigricans,2,8.666666667,GP010022,00:09:40,Liliana Colman
20180802_SE1A,Prionurus biafraensis,3,8.983333333,GP010022,00:09:59,Liliana Colman
20180802_SE1A,Prionurus biafraensis,4,10.76666667,GP010022,00:11:46,Liliana Colman
20180802_SE1A,Enchelycore nigricans,3,12.08333333,GP010022,00:13:05,Liliana Colman
20180802_SE1A,Enchelycore nigricans,4,13.15,GP010022,00:14:09,Liliana Colman
20180802_SE1A,Gobiidae,1,13.78333333,GP010022,00:14:47,Liliana Colman
20180802_SE1A,Lutjanus agennes,1,14.38333333,GP010022,00:15:23,Liliana Colman
20180802_SE1A,Bodianus speciosus,1,14.56666667,GP010022,00:15:34,Liliana Colman
20180802_SE1A,Lutjanus agennes,2,15.86666667,GP010022,00:16:52,Liliana Colman
20180802_SE1A,Kyphosus sectatrix,40,23.98333333,GP020022,00:07:18,Liliana Colman
20180802_SE1A,Thalassoma newtoni,6,24.33333333,GP020022,00:07:39,Liliana Colman
20180802_SE1A,Bodianus speciosus,2,42.73333333,GP030022,00:08:22,Liliana Colman
20180802_SE1A,Coris atlantica,1,47.38333333,GP030022,00:13:01,Liliana Colman
20180802_SE1A,Myripristis Jacobus,6,50.18333333,GP030022,00:15:49,Liliana Colman
20180802_SE1A,Prionurus biafraensis,17,51.43333333,GP030022,00:17:04,Liliana Colman
20180802_SE1A,Cirrhitus atlanticus,2,55.13333333,GP040022,00:03:05,Liliana Colman
20180802_SE1A,Carangoides bartholomaei,3,68.5,GP040022,00:16:27,Liliana Colman
20180802_SE1A,Holocentrus adscensionis,1,75.95,GP050022,00:06:13,Liliana Colman
20180802_SE1C,Crustacean,8,0,GOPR0040,00:06:00,Liliana Colman
20180802_SE1C,Round Crustacean,1,64.73333333,GP040040,00:00:00,Liliana Colman
20180802_SE1C,Balistes capriscus,1,71.9,GP040040,00:07:10,Liliana Colman
20180804_SE2C,Crustacean,1,5,GOPR0041,00:10:45,Liliana Colman
20180804_SE2C,Caranx latus,2,86.38333333,GP050041,00:03:43,Liliana Colman
20180804_SE2D,Serranus pulcher,2,0,GOPR0025,00:06:35,Liliana Colman
20180804_SE2D,Caranx crysos,1,0.45,GOPR0025,00:07:02,Liliana Colman
20180804_SE2D,Carangoides bartholomaei,1,1.866666667,GOPR0025,00:08:27,Liliana Colman
20180804_SE2D,Serranus pulcher,3,2.5,GOPR0025,00:09:05,Liliana Colman
20180804_SE2D,Chromis multilineata,2,2.833333333,GOPR0025,00:09:25,Liliana Colman
20180804_SE2D,Serranus pulcher,4,4,GOPR0025,00:10:35,Liliana Colman
20180804_SE2D,Serranus pulcher,6,4.416666667,GOPR0025,00:11:00,Liliana Colman
20180804_SE2D,Sphoeroides marmoratus,1,22.03333333,GP010025,00:10:55,Liliana Colman
20180804_SE2D,Caranx crysos,3,27.45,GP010025,00:16:20,Liliana Colman
20180804_SE2D,Sphoeroides marmoratus,2,30.51666667,GP020025,00:01:42,Liliana Colman
20180804_SE2D,Lutjanus sp.,1,46,GP020025,00:17:11,Liliana Colman
20180804_SE2D,Microphis aculeatus,1,61.33333333,GP030025,00:14:49,Liliana Colman
20180804_SE2D,Sparisoma sp.,1,62.81666667,GP030025,00:16:18,Liliana Colman
20180804_SE2D,Microphis aculeatus,2,64.1,GP030025,00:17:35,Liliana Colman
20180804_SE2D,Chromis multilineata,8,71.93333333,GP040025,00:07:43,Liliana Colman
20180804_SE2D,Hypanus rudis,1,87.2,GP050025,00:05:17,Liliana Colman
20180804_SE2D,Eretmochelys imbricata (juv),1,101.3333333,GP060025,00:01:43,Liliana Colman
20180806_EE2E,Balistes punctatus,2,0,GOPR0077,00:06:00,Liliana Colman
20180806_EE2E,Thalassoma newtoni,4,0,GOPR0077,00:06:00,Liliana Colman
20180806_EE2E,Balistes punctatus,3,0.316666667,GOPR0077,00:06:19,Liliana Colman
20180806_EE2E,Thalassoma newtoni,5,0.516666667,GOPR0077,00:06:31,Liliana Colman
20180806_EE2E,Cantherhines pullus,2,1.4,GOPR0077,00:07:24,Liliana Colman
20180806_EE2E,NA2,1,3.033333333,GP010077,00:00:10,Liliana Colman
20180806_EE2E,Chaetodon robustus,2,4.366666667,GP010077,00:01:30,Liliana Colman
20180806_EE2E,Sparisoma choati,1,6.116666667,GP010077,00:03:15,Liliana Colman
20180806_EE2E,Lethrinus atlanticus,1,6.983333333,GP010077,00:04:07,Liliana Colman
20180806_EE2E,Lutjanus sp.,2,7.15,GP010077,00:04:17,Liliana Colman
20180806_EE2E,Paranthias furcifer,2,7.15,GP010077,00:04:17,Liliana Colman
20180806_EE2E,Paranthias furcifer,9,7.55,GP010077,00:04:41,Liliana Colman
20180806_EE2E,Bodianus speciosus,1,8.183333333,GP010077,00:05:19,Liliana Colman
20180806_EE2E,Canthigaster supramacula,1,10.26666667,GP010077,00:07:24,Liliana Colman
20180806_EE2E,Serranus cabrilla,1,13.36666667,GP020077,00:01:38,Liliana Colman
20180806_EE2E,Carangoides bartholomaei,1,13.36666667,GP020077,00:01:38,Liliana Colman
20180806_EE2E,Lutjanus sp.,2,17.96666667,GP010077,00:04:17,Liliana Colman
20180806_EE2E,Lutjanus sp.,3,18.95,GP020077,00:07:13,Liliana Colman
20180806_EE2E,Lethrinus atlanticus,2,19.63333333,GP020077,00:07:54,Liliana Colman
20180806_EE2E,Mulloidichthys martinicus,6,21.65,GP030077,00:01:03,Liliana Colman
20180806_EE2E,Sparisoma sp.,2,22.25,GP030077,00:01:39,Liliana Colman
20180806_EE2E,Echeneis naucrates,1,22.63333333,GP030077,00:02:02,Liliana Colman
20180806_EE2E,Cephalopholis nigri,1,23.68333333,GP030077,00:03:05,Liliana Colman
20180806_EE2E,Coris atlantica,1,26.86666667,GP030077,00:06:16,Liliana Colman
20180806_EE2E,Acanthurus monroviae,1,27.43333333,GP030077,00:06:50,Liliana Colman
20180806_EE2E,Pseudupeneus prayensis,4,27.81666667,GP030077,00:07:13,Liliana Colman
20180806_EE2E,Coris atlantica,3,28.95,GP030077,00:08:21,Liliana Colman
20180806_EE2E,Cirrhitus atlanticus,1,38.66666667,GP050077,00:00:20,Liliana Colman
20180806_EE2E,Sparisoma choati,2,40.01666667,GP050077,00:01:41,Liliana Colman
20180806_EE2E,Lutjanus agennes,2,45.6,GP050077,00:07:16,Liliana Colman
20180806_EE2E,Lutjanus sp.,5,46.58333333,GP050077,00:08:15,Liliana Colman
20180806_EE2E,Balistes punctatus,4,49.71666667,GP060077,00:02:31,Liliana Colman
20180806_EE2E,Sparisoma choati,3,53.4,GP060077,00:06:12,Liliana Colman
20180806_EE2E,Canthigaster supramacula,2,64.78333333,GP070077,00:08:43,Liliana Colman
20180806_EE2E,Paranthias furcifer,7,72.85,GP080077,00:07:55,Liliana Colman
20180806_EE2E,Paranthias furcifer,13,73.78333333,GP080077,00:08:51,Liliana Colman
20180806_EE2E,Chromis multilineata,1,88.06666667,GP100077,00:05:24,Liliana Colman
20180806_EE2E,Cephalopholis nigri,1,89.38333333,GP030077,00:03:05,Liliana Colman
20180806_EE2E,Holacanthus africanus,1,89.8,GP100077,00:07:08,Liliana Colman
20180806_EE2C,Serranus pulcher,1,0.216666667,GOPR0280,00:08:38,Liliana Colman
20180806_EE2C,Serranus pulcher,3,3.183333333,GOPR0280,00:11:36,Liliana Colman
20180806_EE2C,Cantherhines pullus,1,8.816666667,GOPR0280,00:17:14,Liliana Colman
20180806_EE2C,Chelonia mydas,1,28.1,GP020280,00:01:09,Liliana Colman
20180806_EE2C,Dactylopterus volitans,1,44.68333333,GP030280,00:00:03,Liliana Colman
20180806_EE2C,Cantherhines pullus,2,50.55,GP030280,00:05:55,Liliana Colman
20180806_EE2C,Caranx lugubris,1,55.51666667,GP030280,00:10:53,Liliana Colman
20180806_EE2C,Bothus sp.,1,59.56666667,GP030280,00:14:56,Liliana Colman
20180806_EE2C,Caranx crysos,1,70.31666667,GP040280,00:08:00,Liliana Colman
20180806_EE2A,Serranus pulcher,25,0,GOPR0024,00:06:50,Liliana Colman
20180806_EE2A,NA1,20,0.416666667,GOPR0024,00:07:15,Liliana Colman
20180806_EE2A,Caranx crysos,1,9.516666667,GOPR0024,00:16:21,Liliana Colman
20180806_EE2A,Balistes punctatus,2,9.966666667,GOPR0024,00:16:48,Liliana Colman
20180806_EE2A,Seriola rivoliana,1,10.16666667,GOPR0024,00:17:00,Liliana Colman
20180806_EE2A,Lutjanus sp.,1,24.55,GP010024,00:13:42,Liliana Colman
20180806_EE2A,Carangoides bartholomaei,2,25.81666667,GP010024,00:14:58,Liliana Colman
20180806_EE2A,Serranus pulcher,40,34.28333333,GP020024,00:05:45,Liliana Colman
20180806_EE2A,NA2,2,42.63333333,GP020024,00:14:06,Liliana Colman
20180806_EE2D,Dactylopterus volitans,1,20.8,GP010026,00:09:31,Liliana Colman
20180806_EE2D,Bothus sp.,2,42.2,GP020026,00:13:13,Liliana Colman
20180806_EE2D,Xyrichtys novacula,1,79.48333333,GP040026,00:15:06,Liliana Colman
20180809_NO2B,Xyrichtys novacula,1,0,GOPR5828,00:06:35,Liliana Colman
20180809_NO2B,Caranx crysos,1,0.016666667,GOPR5828,00:06:36,Liliana Colman
20180809_NO2B,Serranus pulcher,3,0.416666667,GOPR5828,00:07:00,Liliana Colman
20180809_NO2B,Xyrichtys novacula,2,1.116666667,GOPR5828,00:07:42,Liliana Colman
20180809_NO2B,Xyrichtys novacula,4,7.1,GP015828,00:04:49,Liliana Colman
20180809_NO2B,Xyrichtys novacula,5,11.45,GP025828,00:00:18,Liliana Colman
20180809_NO2B,Sphoeroides marmoratus,2,18.13333333,GP025828,00:06:59,Liliana Colman
20180809_NO2B,Carangoides bartholomaei,1,31.16666667,GP045828,00:02:17,Liliana Colman
20180809_NO2B,Balistes punctatus,1,39.08333333,GP055828,00:01:20,Liliana Colman
20180809_NO2B,Dactylopterus volitans,1,67.5,GP085828,00:03:09,Liliana Colman
20180809_NO2D,Dactylopterus volitans,1,0.366666667,GOPR0031,00:06:57,Liliana Colman
20180809_NO2D,Serranus pulcher,1,2.616666667,GOPR0031,00:09:12,Liliana Colman
20180809_NO2D,Balistes punctatus,1,2.816666667,GOPR0031,00:09:24,Liliana Colman
20180809_NO2D,Bothus sp.,1,7.4,GOPR0031,00:13:59,Liliana Colman
20180809_NO2D,Xyrichtys novacula,1,9.116666667,GOPR0031,00:15:42,Liliana Colman
20180809_NO2D,Bothus sp.,2,15.13333333,GP010031,00:04:01,Liliana Colman
20180809_NO2D,Sphoeroides marmoratus,1,15.13333333,GP010031,00:04:01,Liliana Colman
20180809_NO2D,Acanthostracion notacanthus,1,17.71666667,GP010031,00:06:36,Liliana Colman
20180809_NO2D,Aluterus scriptus,1,36.6,GP020031,00:07:47,Liliana Colman
20180809_NO2D,Rypticus saponaceus,1,39.95,GP020031,00:11:08,Liliana Colman
20180809_NO2D,Microphis aculeatus,1,58.25,GP030031,00:11:44,Liliana Colman
20180809_NO2D,Carangoides bartholomaei,5,64.2,GP030031,00:17:41,Liliana Colman
20180809_NO2D,Xyrichtys novacula,2,88.86666667,GP050031,00:06:57,Liliana Colman
20180809_OO2B,Serranus pulcher,1,0,GOPR5829,00:06:00,Liliana Colman
20180809_OO2B,Caranx crysos,1,0.5,GOPR5829,00:06:30,Liliana Colman
20180809_OO2B,Serranus pulcher,2,1.4,GOPR5829,00:07:24,Liliana Colman
20180809_OO2B,Serranus pulcher,3,3.25,GP015829,00:00:23,Liliana Colman
20180809_OO2B,Dactylopterus volitans,1,4,GP015829,00:01:08,Liliana Colman
20180809_OO2B,Caranx crysos,18,7.866666667,GP015829,00:05:00,Liliana Colman
